,Rainfall
2018-12-31,103.796875
2019-01-31,83.203125
2019-02-28,102.703125
2019-03-31,148.8984375
2019-04-30,14.8984375
2019-05-31,31.6015625
2019-06-30,17.703125
2019-07-31,14.796875
2019-08-31,7.6015625
2019-09-30,13.1015625
2019-10-31,18.3984375
2019-11-30,22.8984375
2019-12-31,5.796875
2020-01-31,37.703125
2020-02-29,100.5
2020-03-31,85.203125
2020-04-30,48.296875
2020-05-31,11.703125
2020-06-30,13.0
2020-07-31,228.8984375
2020-08-31,79.203125
2020-09-30,11.796875
2020-10-31,190.3984375
2020-11-30,42.296875
2020-12-31,98.3984375
2021-01-31,87.5
2021-02-28,56.203125
2021-03-31,208.296875
2021-04-30,20.296875
2021-05-31,256.3984375
2021-06-30,73.8984375
2021-07-31,12.796875
2021-08-31,48.296875
2021-09-30,58.703125
2021-10-31,96.296875
2021-11-30,103.0
2021-12-31,116.0
2022-01-31,108.0
2022-02-28,137.703125
2022-03-31,190.703125
